"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19647","BPCHIPTRIPL4SP","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","52722","EXEBL1500CNZ1","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","13545","I4CH35PDWTBCOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","15805","EXME3BP1","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","15796","JBLOOMBOX4PTOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","21192","EXLEE181","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","23228","1QMHP27S11","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","12389","LJLIP23ACRM","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","19588","BRBO260ARBNA","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","14461","L2ZAG70943CNZB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","19753","JBLGRIPPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","19929","JBLT530BTAZLB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","27451","COCZD12MT1","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","12687","OSOBAT640PTO1","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","18050","TK65C6KPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","15181","BRBLF62AP1","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","13754","EXFE4DG2","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","21259","EXIM7S2","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","19499","EXESI80VRD1","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","21876","EXIB7S1","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","11508","3L71465PTO","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","17095","JBLT780NCPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","18953","JBLT530BTBCOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","48403","EXECM30ACO1","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","11661","EXKE5XCB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","23104","OSOBAT641PTO1","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","11757","JBLSB595PTOB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","14214","EXOE8EW2","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","17318","EXPC01XGFT1","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","22892","EXIM7S1","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","9590","JBLLIVE780BCOB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","15729","EXFE5GBB","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","16204","HH50Q6QVVPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","16352","JBLBOOMBX4LRJB","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","17779","BRBMO40AR2","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","11391","HW14262RSAB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","11121","EXESM03PTO","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","25664","BRBWF18ABANA1","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","6428","BRBDK90DRB","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","11205","HR4160880PGF1","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","15913","JBJBLPBCLUPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","18211","EXMI41S2","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","10326","HH43Q6QVVPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","11790","LO910007601GFT","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","44573","EXEAF45PTO1","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","11120","JBLSB180BRPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","10727","LO941000119PTO","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","25997","1QMHP27S22","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","16892","JBLBOOMBX4BCOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","24098","EXLS08E2","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","8753","JBLENDUZONPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","25669","JBLT530BTPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","13690","JBLT730BAZLB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","17451","HH75Q6QVVPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","7882","JBLWBUDS2AZL","Captura de preços","2026-09-11","failed","2026-09-11","","UT","",""
"","17954","HHWD1I1141BT11","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","25494","JBLT530BTBGEB","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","24113","BRBLF08BSANA2","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","12316","JBLT730BTBCOB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","18701","JBLGO5BCO","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","52977","EXPCC20IX1","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","22758","BRBLF08BSANA1","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","20335","EXLL10X2","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","12853","EXIT70SB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","22335","PANNST55LMR1","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","22194","EXLL10X1","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","14625","JBLENDUPEAPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","26936","PANAF190G1W1","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","43882","HHWD3S1243BB1","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","22259","EXFE5DC1","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","14281","LOG305LIGHPTO","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","28709","HHAP12CWBRBCO1","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","16302","WAMG7922PTAB","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","26909","L283GM0003BRB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","13514","JBLPB130PTOB","Captura de preços","2026-09-11","passed","2026-09-11","","LA","",""
"","15517","EXPE12GCNZB","Captura de preços","2026-09-11","passed","2026-09-11","","IN","",""
"","21707","EXOE8EA2","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
"","11421","EXLS08E1","Captura de preços","2026-09-11","passed","2026-09-11","","UT","",""
"","21055","TK55C6KPTOB","Captura de preços","2026-09-11","passed","2026-09-11","","BD","",""
