"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","41620","WAEP4441PTO1","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","49022","EXSFP122","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","87554","EXLS08E2","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","68429","4000091576","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","35644","LO92001156GFT","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","62479","1QCJC09FAA1","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","18135","1QCJC18QAA1","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","48280","JBLXTREME5PTOB","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","50968","PANRBB41GV2B1","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","49122","HH50Q6QVVPTOB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","26378","LO910007566CNZ","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","56147","EXLL10X1","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","79298","BRBFS5GDR1","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","76420","BRBRM52MKANA1","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","52320","EXEFS40CNZ1","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","53883","EXME3HP1","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","71390","EXESI10AZL1","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","35702","AEMFYN4BEALRJB","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","49314","EXME3BC2","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","43074","UXX1504VANAZLB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","34469","JBLWBUDS2PTO","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","40591","JBLENDUPEAPTOB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","34602","JBLENDURA2PTO","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","38881","A6B0CP31L7PTOB","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","51602","JBLBOOMBX4PTOB","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","48582","MRPBAT0020CHMB","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","83186","EXFE4DG2","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","57218","BRBOA84AE2","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","47345","JBLGRIPPTOB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","34920","SGUN55M75HPTOB","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","109260","BRBRO85MKANA2","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","61443","OSOBAT641PTO1","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","62744","EXME23S2","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","71893","KIKEA33CVANA","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","37248","JBLENDUZONPTOB","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","48355","L283NS0008CNZB","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","45794","JBLT530BTLILB","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","79738","PANRBB41PV2T2","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","92547","EXMI41S1","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","42398","BRBDK90DRB","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","61797","EXLL14X1","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","34797","LO91000711GFT","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","56579","EXPC01XGFT1","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","52222","BRBRE66AKXNAB","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","44754","PANRBB71PV7XA2","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","63750","EXIB7S2","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","44622","MRPBAT0023VRDB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","44761","WAMG7922PTAB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","42827","PANRBB65GV7B","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","48716","UXYANJ655WCNZB","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","51257","EXLL14P2","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","40201","EXEMC2500AZLB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","61832","EXIM7S2","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","103031","HHWD3S1243BB2","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","45096","EXKE9DXB","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","78603","EXESI10AZL2","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","86752","4000083985","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","58768","NLD62BRAPO1","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","51614","EXESI60AZL2","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","52968","SGUN85M75HPTOB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","78852","EXEAS41CNZ1","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","59186","4000000674","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","97706","BRBRA08MB1","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","63962","EXEAF45PTO1","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","102659","1QMDWEF1633GB1","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
